pincode,Address1,Address2,State,City,latitude,longitude,District,Village Panchayat,school,Type
642001,Gandhi Market,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Coimbatore,Pollachi,MUNICIPAL MIDDLE SCHOOL MARAPETTAI,Secondary School
642001,Gandhi Market,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Coimbatore,Pollachi,MUNICIPAL ELE SCHOOL,Primary School
642002,T Kottampatti,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Coimbatore,Pollachi,MUNICIPAL PRIMARY SCHOOL,Primary School
642002,T Kottampatti,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Coimbatore,Pollachi,SAMATHUR RAMA IYENGAR MHSS,High School
642126,Udamalpet Bazar,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL MIDDLE SCHOOL,Primary School
642126,Udamalpet Bazar,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL ELEMENTARY SCHOOL,Primary School
642126,Udamalpet Bazar,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL MIDDLE SCHHOL,Primary School
642126,Udamalpet Bazar,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL ELEMENTARY SCHOOL,Primary School
642126,Udamalpet Bazar,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL ELEMENTARY SCHOOL,Primary School
642126,Udamalpet Bazar,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MIUNICIPAL MIDDLE SCHOOL,Primary School
642126,Udamalpet Bazar,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL ELEMENTARY SCHOOL,Primary School
642126,Udamalpet Bazar,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL ELEMENTARY SCHOOL,Primary School
642126,Udamalpet Bazar,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL ELEMENTARY SCHOOL,Primary School
642126,Udamalpet Bazar,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL ELEMENTARY SCHOOL,Primary School
642126,Udamalpet Bazar,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL PRIMARY SCHOOL,Primary School
642126,Udamalpet Bazar,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL ELEMENTARY SCHOOL,Primary School
642126,Udamalpet Bazar,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL MIDDLE SCHOOL,Primary School
642126,Udamalpet Bazar,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MMS NELLU KADAI STREET,Primary With Upper Primary
642126,Udamalpet Bazar,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL ELEMENTARY SCHOOL,Primary School
642126,Gandhi Nagar,Tamil Nadu,TN,Coimbatore,13.0064,80.2542,Thiruppur,Udumalpet,MUNICIPAL MIDDLE SCHOOL,Primary School
642126,Gandhi Nagar,Tamil Nadu,TN,Coimbatore,13.0064,80.2542,Thiruppur,Udumalpet,MUNICIPAL ELEMENTARY SCHOOL,Primary School
642126,Gandhi Nagar,Tamil Nadu,TN,Coimbatore,13.0064,80.2542,Thiruppur,Udumalpet,MUNICIPAL MIDDLE SCHHOL,Primary School
642126,Gandhi Nagar,Tamil Nadu,TN,Coimbatore,13.0064,80.2542,Thiruppur,Udumalpet,MUNICIPAL ELEMENTARY SCHOOL,Primary School
642126,Gandhi Nagar,Tamil Nadu,TN,Coimbatore,13.0064,80.2542,Thiruppur,Udumalpet,MUNICIPAL ELEMENTARY SCHOOL,Primary School
642126,Gandhi Nagar,Tamil Nadu,TN,Coimbatore,13.0064,80.2542,Thiruppur,Udumalpet,MIUNICIPAL MIDDLE SCHOOL,Primary School
642126,Gandhi Nagar,Tamil Nadu,TN,Coimbatore,13.0064,80.2542,Thiruppur,Udumalpet,MUNICIPAL ELEMENTARY SCHOOL,Primary School
642126,Gandhi Nagar,Tamil Nadu,TN,Coimbatore,13.0064,80.2542,Thiruppur,Udumalpet,MUNICIPAL ELEMENTARY SCHOOL,Primary School
642126,Gandhi Nagar,Tamil Nadu,TN,Coimbatore,13.0064,80.2542,Thiruppur,Udumalpet,MUNICIPAL ELEMENTARY SCHOOL,Primary School
642126,Gandhi Nagar,Tamil Nadu,TN,Coimbatore,13.0064,80.2542,Thiruppur,Udumalpet,MUNICIPAL ELEMENTARY SCHOOL,Primary School
642126,Gandhi Nagar,Tamil Nadu,TN,Coimbatore,13.0064,80.2542,Thiruppur,Udumalpet,MUNICIPAL PRIMARY SCHOOL,Primary School
642126,Gandhi Nagar,Tamil Nadu,TN,Coimbatore,13.0064,80.2542,Thiruppur,Udumalpet,MUNICIPAL ELEMENTARY SCHOOL,Primary School
642126,Gandhi Nagar,Tamil Nadu,TN,Coimbatore,13.0064,80.2542,Thiruppur,Udumalpet,MUNICIPAL MIDDLE SCHOOL,Primary School
642126,Gandhi Nagar,Tamil Nadu,TN,Coimbatore,13.0064,80.2542,Thiruppur,Udumalpet,MMS NELLU KADAI STREET,Primary With Upper Primary
642126,Gandhi Nagar,Tamil Nadu,TN,Coimbatore,13.0064,80.2542,Thiruppur,Udumalpet,MUNICIPAL ELEMENTARY SCHOOL,Primary School
642126,Udamalpet H O,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL MIDDLE SCHOOL,Primary School
642126,Udamalpet H O,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL ELEMENTARY SCHOOL,Primary School
642126,Udamalpet H O,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL MIDDLE SCHHOL,Primary School
642126,Udamalpet H O,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL ELEMENTARY SCHOOL,Primary School
642126,Udamalpet H O,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL ELEMENTARY SCHOOL,Primary School
642126,Udamalpet H O,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MIUNICIPAL MIDDLE SCHOOL,Primary School
642126,Udamalpet H O,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL ELEMENTARY SCHOOL,Primary School
642126,Udamalpet H O,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL ELEMENTARY SCHOOL,Primary School
642126,Udamalpet H O,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL ELEMENTARY SCHOOL,Primary School
642126,Udamalpet H O,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL ELEMENTARY SCHOOL,Primary School
642126,Udamalpet H O,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL PRIMARY SCHOOL,Primary School
642126,Udamalpet H O,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL ELEMENTARY SCHOOL,Primary School
642126,Udamalpet H O,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL MIDDLE SCHOOL,Primary School
642126,Udamalpet H O,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MMS NELLU KADAI STREET,Primary With Upper Primary
642126,Udamalpet H O,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL ELEMENTARY SCHOOL,Primary School
642126,Udamalpet South,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL MIDDLE SCHOOL,Primary School
642126,Udamalpet South,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL ELEMENTARY SCHOOL,Primary School
642126,Udamalpet South,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL MIDDLE SCHHOL,Primary School
642126,Udamalpet South,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL ELEMENTARY SCHOOL,Primary School
642126,Udamalpet South,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL ELEMENTARY SCHOOL,Primary School
642126,Udamalpet South,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MIUNICIPAL MIDDLE SCHOOL,Primary School
642126,Udamalpet South,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL ELEMENTARY SCHOOL,Primary School
642126,Udamalpet South,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL ELEMENTARY SCHOOL,Primary School
642126,Udamalpet South,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL ELEMENTARY SCHOOL,Primary School
642126,Udamalpet South,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL ELEMENTARY SCHOOL,Primary School
642126,Udamalpet South,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL PRIMARY SCHOOL,Primary School
642126,Udamalpet South,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL ELEMENTARY SCHOOL,Primary School
642126,Udamalpet South,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL MIDDLE SCHOOL,Primary School
642126,Udamalpet South,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MMS NELLU KADAI STREET,Primary With Upper Primary
642126,Udamalpet South,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL ELEMENTARY SCHOOL,Primary School
642126,Eripalayam,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL MIDDLE SCHOOL,Primary School
642126,Eripalayam,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL ELEMENTARY SCHOOL,Primary School
642126,Eripalayam,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL MIDDLE SCHHOL,Primary School
642126,Eripalayam,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL ELEMENTARY SCHOOL,Primary School
642126,Eripalayam,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL ELEMENTARY SCHOOL,Primary School
642126,Eripalayam,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MIUNICIPAL MIDDLE SCHOOL,Primary School
642126,Eripalayam,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL ELEMENTARY SCHOOL,Primary School
642126,Eripalayam,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL ELEMENTARY SCHOOL,Primary School
642126,Eripalayam,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL ELEMENTARY SCHOOL,Primary School
642126,Eripalayam,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL ELEMENTARY SCHOOL,Primary School
642126,Eripalayam,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL PRIMARY SCHOOL,Primary School
642126,Eripalayam,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL ELEMENTARY SCHOOL,Primary School
642126,Eripalayam,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL MIDDLE SCHOOL,Primary School
642126,Eripalayam,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MMS NELLU KADAI STREET,Primary With Upper Primary
642126,Eripalayam,Tamil Nadu,TN,Coimbatore,10.5833,77.25,Thiruppur,Udumalpet,MUNICIPAL ELEMENTARY SCHOOL,Primary School
643001,Udagamandalam Market,Tamil Nadu,TN,Nilgiri,11.4611,76.55,The Nilgiris,Udhagamandalam Town,MUNICIPAL PRIMARY SCHOOL,Primary School
643001,Udagamandalam Market,Tamil Nadu,TN,Nilgiri,11.4611,76.55,The Nilgiris,Udhagamandalam Town,MUNICIPAL PRIMARY SCHOOL,Primary School
643001,Udagamandalam Market,Tamil Nadu,TN,Nilgiri,11.4611,76.55,The Nilgiris,Udhagamandalam Town,MUNICIPAL MIDDLE SCHOOL,Primary School
643001,Udagamandalam H O,Tamil Nadu,TN,Nilgiri,11.4611,76.55,The Nilgiris,Udhagamandalam Town,MUNICIPAL PRIMARY SCHOOL,Primary School
643001,Udagamandalam H O,Tamil Nadu,TN,Nilgiri,11.4611,76.55,The Nilgiris,Udhagamandalam Town,MUNICIPAL PRIMARY SCHOOL,Primary School
643001,Udagamandalam H O,Tamil Nadu,TN,Nilgiri,11.4611,76.55,The Nilgiris,Udhagamandalam Town,MUNICIPAL MIDDLE SCHOOL,Primary School
643001,Udgamandalam,Tamil Nadu,TN,Nilgiri,11.4611,76.55,The Nilgiris,Udhagamandalam Town,MUNICIPAL PRIMARY SCHOOL,Primary School
643001,Udgamandalam,Tamil Nadu,TN,Nilgiri,11.4611,76.55,The Nilgiris,Udhagamandalam Town,MUNICIPAL PRIMARY SCHOOL,Primary School
643001,Udgamandalam,Tamil Nadu,TN,Nilgiri,11.4611,76.55,The Nilgiris,Udhagamandalam Town,MUNICIPAL MIDDLE SCHOOL,Primary School
643001,Willow Bund,Tamil Nadu,TN,Nilgiri,11.4611,76.55,The Nilgiris,Udhagamandalam Town,MUNICIPAL PRIMARY SCHOOL,Primary School
643001,Willow Bund,Tamil Nadu,TN,Nilgiri,11.4611,76.55,The Nilgiris,Udhagamandalam Town,MUNICIPAL PRIMARY SCHOOL,Primary School
643001,Willow Bund,Tamil Nadu,TN,Nilgiri,11.4611,76.55,The Nilgiris,Udhagamandalam Town,MUNICIPAL MIDDLE SCHOOL,Primary School
643001,Race Course,Tamil Nadu,TN,Nilgiri,11.4611,76.55,The Nilgiris,Udhagamandalam Town,MUNICIPAL PRIMARY SCHOOL,Primary School
643001,Race Course,Tamil Nadu,TN,Nilgiri,11.4611,76.55,The Nilgiris,Udhagamandalam Town,MUNICIPAL PRIMARY SCHOOL,Primary School
643001,Race Course,Tamil Nadu,TN,Nilgiri,11.4611,76.55,The Nilgiris,Udhagamandalam Town,MUNICIPAL MIDDLE SCHOOL,Primary School
643001,Charing Cross,Tamil Nadu,TN,Nilgiri,11.4611,76.55,The Nilgiris,Udhagamandalam Town,MUNICIPAL PRIMARY SCHOOL,Primary School
643001,Charing Cross,Tamil Nadu,TN,Nilgiri,11.4611,76.55,The Nilgiris,Udhagamandalam Town,MUNICIPAL PRIMARY SCHOOL,Primary School
643001,Charing Cross,Tamil Nadu,TN,Nilgiri,11.4611,76.55,The Nilgiris,Udhagamandalam Town,MUNICIPAL MIDDLE SCHOOL,Primary School
643006,Fingerpost,Tamil Nadu,TN,Nilgiri,11.4611,76.55,The Nilgiris,Udhagamandalam Town,MUNICIPAL URDU PRIMARY SCHOOL,Primary School,
